country,month,latitude,longitude,last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination
Azerbaijan,1,40.3953,49.8822,1752522418.0327868,7.945901639344262,46.30491803278689,15.49016393442623,24.92622950819672,191.78688524590163,1021.639344262295,30.16967213114754,0.014590163934426227,0.0004918032786885246,74.39344262295081,50.40983606557377,4.550819672131148,40.19016393442623,9.299999999999999,5.475409836065574,1.0868852459016394,21.34426229508197,34.35409836065573,345.2032786885246,60.98360655737705,11.851311475409835,3.0085245901639346,14.048770491803278,16.62893442622951,1.3934426229508197,1.7704918032786885,49.78688524590164
Azerbaijan,2,40.3953,49.8822,1749361017.0731707,5.270731707317073,41.49512195121951,16.65609756097561,26.78048780487805,222.0487804878049,1020.0243902439024,30.121951219512194,0.02658536585365854,0.000975609756097561,76.73170731707317,70.1219512195122,1.1121951219512196,34.01219512195122,9.129268292682926,5.414634146341464,1.2951219512195122,21.373170731707315,34.39756097560976,374.15,74.73170731707317,9.312926829268292,2.1656097560975613,13.90439024390244,19.886829268292683,1.3902439024390243,1.8780487804878048,59.073170731707314
Azerbaijan,3,40.3953,49.8822,1742117893.548387,13.061290322580646,55.50645161290323,16.683870967741935,26.845161290322583,222.1290322580645,1019.483870967742,30.105483870967742,0.0032258064516129032,0.0,60.38709677419355,22.580645161290324,11.0,51.79677419354839,10.0,6.0,3.958064516129032,23.92258064516129,38.5258064516129,411.71451612903223,79.25806451612904,16.966290322580647,2.11258064516129,25.02274193548387,34.98290322580645,1.8387096774193548,2.903225806451613,50.225806451612904
Azerbaijan,4,40.3953,49.8822,1744751130.0,17.003333333333334,62.60666666666667,15.283333333333333,24.59,216.53333333333333,1015.3,29.982000000000003,0.10966666666666666,0.004333333333333333,60.5,23.333333333333332,16.23,61.22666666666667,9.933333333333334,5.933333333333334,5.5600000000000005,20.720000000000002,33.346666666666664,338.1183333333333,87.03333333333333,10.464833333333333,1.5971666666666666,22.0705,50.68383333333333,1.8,2.5,52.46666666666667
Azerbaijan,5,40.396964583333336,49.88142083333333,1736439150.0,22.28125,72.10833333333333,14.560416666666667,23.420833333333334,182.45833333333334,1014.5833333333334,29.95895833333333,0.004166666666666667,0.00020833333333333335,52.229166666666664,17.6875,22.8,73.03541666666666,9.8125,5.854166666666667,7.029166666666666,19.20625,30.90625,271.0708333333333,88.77499999999999,7.8153125,1.251875,23.249375,78.75833333333334,1.75,2.5,60.958333333333336
Azerbaijan,6,40.39765,49.881099999999996,1734261555.0,27.654999999999998,81.78666666666666,14.706666666666667,23.663333333333334,183.8,1010.9333333333333,29.853,0.0011666666666666668,0.0,48.95,9.166666666666666,28.825,83.855,10.0,6.0,7.9766666666666675,19.265,31.005,262.195,95.73333333333333,5.907166666666667,1.3918333333333335,15.463833333333334,22.97575,1.5333333333333334,1.9333333333333333,50.88333333333333
Azerbaijan,7,40.397571666666664,49.88113666666666,1737404145.0,30.956666666666667,87.72166666666666,14.645000000000001,23.573333333333334,153.66666666666666,1008.05,29.769,0.005833333333333334,0.00016666666666666666,46.11666666666667,12.5,32.888333333333335,91.19,10.0,6.0,8.181666666666667,18.654999999999998,30.03166666666667,253.74666666666664,96.56833333333334,4.851083333333333,1.0913333333333335,18.747916666666665,48.79625,1.5833333333333333,2.2333333333333334,47.083333333333336
Azerbaijan,8,40.397650000000006,49.8811,1739571314.516129,31.15806451612903,88.08870967741936,13.425806451612903,21.62258064516129,126.98387096774194,1010.4032258064516,29.836612903225806,0.01064516129032258,0.0003225806451612903,44.54838709677419,12.209677419354838,32.806451612903224,91.04032258064517,10.0,6.0,7.751612903225807,16.225806451612904,26.101612903225806,280.9983870967742,100.88064516129033,4.117983870967742,0.8965322580645162,17.333467741935483,44.01362903225806,1.5483870967741935,2.0483870967741935,47.435483870967744
Azerbaijan,9,40.39761016949152,49.8811186440678,1742489481.3559322,25.594915254237286,78.07457627118643,14.496610169491525,23.333898305084748,141.33898305084745,1015.1186440677966,29.975254237288134,0.024406779661016953,0.0008474576271186442,52.0,24.559322033898304,26.459322033898303,79.60677966101696,9.966101694915254,5.966101694915254,5.45593220338983,17.298305084745763,27.838983050847457,307.86610169491524,86.89830508474576,4.462118644067797,1.1577118644067799,27.22228813559322,116.27542372881356,1.9322033898305084,2.983050847457627,47.91525423728814
Azerbaijan,10,40.39545161290322,49.882129032258064,1744835646.7741935,19.75483870967742,67.56774193548387,13.016129032258064,20.948387096774194,192.66129032258064,1017.7741935483871,30.05354838709677,0.045645161290322575,0.0016129032258064516,65.8225806451613,48.903225806451616,20.15806451612903,68.29193548387097,9.838709677419354,5.870967741935484,2.9709677419354836,16.28548387096774,26.216129032258067,246.6266129032258,74.48387096774194,5.960241935483871,1.8879838709677421,17.280564516129033,47.52774193548387,1.467741935483871,2.0161290322580645,46.25806451612903
Azerbaijan,11,40.3953,49.8822,1747469850.0,14.801666666666668,58.655,13.005,20.928333333333335,206.9,1021.9666666666667,30.17866666666667,0.026833333333333334,0.0008333333333333334,71.66666666666667,59.7,13.95,57.11833333333333,9.65,5.733333333333333,1.6016666666666666,16.983333333333334,27.339999999999996,282.9125,71.95,6.036833333333333,2.5704166666666666,14.137083333333333,22.292583333333333,1.35,1.7333333333333334,47.06666666666667
Azerbaijan,12,40.3953,49.8822,1750107222.580645,9.706451612903225,49.47096774193548,14.046774193548387,22.608064516129033,192.58064516129033,1021.0322580645161,30.151774193548388,0.1167741935483871,0.004516129032258065,73.38709677419355,61.95161290322581,7.038709677419354,44.66129032258065,9.45483870967742,5.629032258064516,0.7161290322580645,18.725806451612904,30.13225806451613,312.04274193548383,64.62903225806451,7.571129032258065,2.4501612903225807,10.816290322580645,12.86,1.2096774193548387,1.467741935483871,47.483870967741936
Bahamas,1,25.0833,-77.35,1752793740.0,20.603333333333335,69.09666666666666,13.016666666666667,20.93166666666667,132.03333333333333,1019.2666666666667,30.098333333333336,0.011833333333333335,0.0003333333333333333,80.1,48.75,21.543333333333333,70.77833333333334,10.0,6.0,0.0,17.18,27.66,223.19916666666666,90.78333333333333,2.1837500000000003,1.5196666666666667,9.741416666666668,14.209083333333332,1.0666666666666667,1.3,49.85
Bahamas,2,25.0833,-77.35,1749361082.9268293,19.139024390243904,66.45365853658537,14.399999999999999,23.160975609756097,141.3170731707317,1019.780487804878,30.11487804878049,0.0,0.0,82.4390243902439,34.170731707317074,19.646341463414632,67.3609756097561,10.0,6.0,0.0,18.851219512195122,30.334146341463416,234.84756097560975,88.60975609756098,1.989390243902439,1.3969512195121951,10.713658536585365,15.778780487804877,1.0975609756097562,1.3902439024390243,58.26829268292683
Bahamas,3,25.0833,-77.35,1742117777.419355,20.08709677419355,68.15483870967742,14.693548387096774,23.635483870967743,117.3225806451613,1016.741935483871,30.02032258064516,0.05032258064516129,0.001935483870967742,82.2258064516129,42.45161290322581,20.812903225806455,69.46774193548387,10.0,6.0,0.0,19.84193548387097,31.938709677419357,303.758064516129,103.35483870967742,2.088709677419355,1.348709677419355,12.908225806451613,19.28774193548387,1.1935483870967742,1.4516129032258065,50.483870967741936
Bahamas,4,25.0833,-77.35,1744751100.0,23.026666666666664,73.45666666666666,15.166666666666666,24.40666666666667,122.16666666666667,1018.3666666666667,30.071666666666665,0.0,0.0,74.03333333333333,44.166666666666664,24.986666666666668,76.98666666666666,10.0,6.0,0.0,20.44,32.89333333333333,278.6716666666667,98.1,1.6033333333333333,0.9373333333333334,14.460833333333333,22.397333333333332,1.4,1.8,52.46666666666667
Bahamas,5,25.082106382978722,-77.35,1736197085.106383,26.53191489361702,79.75531914893617,11.97659574468085,19.27659574468085,143.25531914893617,1016.2765957446809,30.011063829787233,0.011702127659574466,0.0002127659574468085,78.95744680851064,47.234042553191486,30.495744680851065,86.8808510638298,10.0,6.0,2.297872340425532,17.02553191489362,27.41063829787234,262.6489361702128,69.32765957446809,1.9735106382978722,2.162340425531915,8.952446808510638,14.275212765957445,1.0851063829787233,1.1702127659574468,61.53191489361702
Bahamas,6,25.081677966101694,-77.35,1734514871.1864407,27.76271186440678,81.96949152542372,12.320338983050847,19.827118644067795,126.55932203389831,1017.4406779661017,30.043898305084745,0.08050847457627118,0.0032203389830508474,79.38983050847457,56.32203389830509,32.13220338983051,89.8271186440678,10.0,6.0,3.135593220338983,18.389830508474578,29.603389830508473,240.1542372881356,50.40677966101695,1.9589830508474575,1.796271186440678,8.997881355932204,20.556101694915252,1.1694915254237288,1.3559322033898304,50.186440677966104
Bahamas,7,25.081733898305085,-77.35,1737684274.5762713,27.96779661016949,82.35254237288136,11.142372881355932,17.91864406779661,125.47457627118644,1018.2542372881356,30.068305084745763,0.029152542372881354,0.001016949152542373,80.35593220338983,59.50847457627118,32.59661016949153,90.6593220338983,10.0,6.0,3.0677966101694913,16.8135593220339,27.064406779661017,205.8677966101695,44.76101694915254,2.6695762711864406,2.4588135593220337,7.613898305084747,18.53906779661017,1.152542372881356,1.2372881355932204,47.25423728813559
Bahamas,8,25.08165,-77.35,1739571343.548387,28.166129032258063,82.70483870967742,10.861290322580645,17.480645161290322,134.11290322580646,1016.4516129032259,30.01322580645161,0.165,0.006129032258064516,80.46774193548387,54.596774193548384,32.47096774193548,90.43064516129031,9.674193548387096,5.774193548387097,3.161290322580645,17.203225806451613,27.701612903225808,215.3774193548387,46.86451612903225,2.306693548387097,2.0825806451612903,5.3025806451612905,11.264516129032257,1.0483870967741935,1.1451612903225807,47.5
Bahamas,9,25.08165,-77.35,1742204100.0,27.151666666666664,80.87333333333332,9.7,15.606666666666666,144.68333333333334,1013.2333333333333,29.9165,0.2033333333333333,0.008,86.93333333333334,58.1,30.986666666666668,87.76333333333334,10.0,6.0,2.033333333333333,15.565,25.041666666666668,231.07083333333333,53.305,2.232,2.49025,6.5465,11.26425,1.0,1.0666666666666667,47.166666666666664
Bahamas,10,25.08319180327869,-77.35,1745082767.2131147,26.3672131147541,79.4655737704918,15.344262295081966,24.695081967213117,100.50819672131148,1013.4098360655738,29.922295081967214,0.004426229508196722,0.0001639344262295082,80.70491803278688,49.0,29.42950819672131,84.95901639344262,9.950819672131148,5.950819672131147,0.14754098360655737,20.872131147540983,33.59180327868852,184.70983606557377,75.54098360655738,1.7581967213114753,1.707295081967213,9.94360655737705,17.880245901639345,1.2131147540983607,1.3770491803278688,46.18032786885246
